video_id,channel_id,title,published_at,duration_seconds,description,thumbnail_url,video_url
o3fMDF3PGhM,UCUEOHBht8pnQhQvCfIcl-gg,2. Crear Tabla Calendario en Power BI [Es más sencillo que Power Query],2023-08-10 06:51:18+00:00,1718,"Descarga de Archivo: https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing

--Dax:

ADDCOLUMNS(
    CALENDAR(
            DATE(YEAR(MIN(Sales[DateKey])), 1, 1),  
            DATE(YEAR(MAX(Sales[DateKey])), 12, 31)
            ),
           ""Año NRO"",year([Date]),
           ""Mes NRO"",MONTH([Date]),
           ""Día NRO"",DAY([Date]),
           ""Día del año NRO"", DATEDIFF(DATE(YEAR([Date]), 1, 1), [Date], DAY) + 1,
           ""Día de semana NRO"",WEEKDAY([Date],2),
           ""Día de semana TXT"",FORMAT([Date],""DDDD""),
           ""Mes TXT"",FORMAT([Date],""MMMM""),
           ""Trimestre"",ROUNDUP(MONTH([Date])/3,0)
)


--Se ha agregado la expresión DATE y YEAR para obtener las fechas completas del año, es decir desde 01 de enero hasta el 31 de diciembre, según la columna Ventas[Fecha del pedido]
--Se ha agregado la columna ""Día del año NRO"" que contiene una cuenta del 1 al 365 día del año.",https://i.ytimg.com/vi/o3fMDF3PGhM/hqdefault.jpg,https://www.youtube.com/watch?v=o3fMDF3PGhM
4XgvRRtSUdg,UCUEOHBht8pnQhQvCfIcl-gg,Qué es LEFT JOIN explicado con EXCEL y POWER QUERY,2023-07-29 15:23:26+00:00,1244,"Descarga de Archivo:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/4XgvRRtSUdg/hqdefault.jpg,https://www.youtube.com/watch?v=4XgvRRtSUdg
jRm_0dohWB4,UCUEOHBht8pnQhQvCfIcl-gg,Crear Tabla Calendario en POWER QUERY,2023-07-28 16:24:11+00:00,2095,"Descarga de Archivo: 
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing

*Completar: ""Marcar como tabla de fecha y ""Ordenar columnas""
*Pdt: Es mejor hacerlo en Power BI",https://i.ytimg.com/vi/jRm_0dohWB4/hqdefault.jpg,https://www.youtube.com/watch?v=jRm_0dohWB4
-W0cM6L62s8,UCUEOHBht8pnQhQvCfIcl-gg,Variaciones porcentuales [Cómo calcular el número base de un porcentaje],2023-04-12 08:42:16+00:00,1514,"📌Descargar archivo:
https://docs.google.com/spreadsheets/d/1SJGW7aV6D8Ki815eCK3NrIPFoCXh7hfZ/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/-W0cM6L62s8/hqdefault.jpg,https://www.youtube.com/watch?v=-W0cM6L62s8
2W7sPgGlNqo,UCUEOHBht8pnQhQvCfIcl-gg,Razones y proporciones [Conceptos básicos de estadística],2023-04-09 06:09:08+00:00,448,,https://i.ytimg.com/vi/2W7sPgGlNqo/hqdefault.jpg,https://www.youtube.com/watch?v=2W7sPgGlNqo
_VCX-MmBF_4,UCUEOHBht8pnQhQvCfIcl-gg,Como identificar valores atípicos [OUTLIERS],2022-12-19 07:09:52+00:00,724,"Descargar archivo:
https://docs.google.com/spreadsheets/d/1nYkFCgj61e26jOCllSFyqto5Agp6AC4p/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/_VCX-MmBF_4/hqdefault.jpg,https://www.youtube.com/watch?v=_VCX-MmBF_4
ICnRxj-bjJE,UCUEOHBht8pnQhQvCfIcl-gg,Qué son los Cuartiles y Percentiles [Gráfico de cajas] [Explicado para principiantes]],2022-12-18 09:09:52+00:00,1895,"Descarga de archivo
https://docs.google.com/spreadsheets/d/1BsQp0fp2gJc17Der4wf0vlYOrftPscKG/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/ICnRxj-bjJE/hqdefault.jpg,https://www.youtube.com/watch?v=ICnRxj-bjJE
_wQMZfzqCAo,UCUEOHBht8pnQhQvCfIcl-gg,¿Cómo hacer un ANALISIS EXPLORATORIO DE DATOS en excel?,2022-12-14 07:40:34+00:00,1643,"Activar macro para estadísticos descriptivo 1:00
Promedio 5:30
Desviación estándar 6:15
Coeficiente de variación 8:45
Error típico (estándar) 11:50
Mediana 17:18
Moda 19:20
Curtosis 21:10
Coeficiente de asimetría 24:00

Descarga de archivo:
https://docs.google.com/spreadsheets/d/1yd4Px5R-O6qto0gXQmg2agicK146Q8xa/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/_wQMZfzqCAo/hqdefault.jpg,https://www.youtube.com/watch?v=_wQMZfzqCAo
QC05ysMl8oc,UCUEOHBht8pnQhQvCfIcl-gg,Tipo de relaciones entre tablas,2022-12-11 09:16:21+00:00,1759,"Descarga de archivos:

Relación de uno a muchos DOCENTES-CURSOS
https://docs.google.com/spreadsheets/d/1_olh5tkVtThANRktuQ-1FkpVdavRWu4M/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true

Relación de uno a muchos CLIENTES-PEDIDOS
https://docs.google.com/spreadsheets/d/1v5JvddtWyshKNAlLRQQg1b0JtCfFsFBT/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true

Relación de muchos a muchos CINES-PELÍCULAS
https://docs.google.com/spreadsheets/d/1Ppd-9sANZHA8zANcronbWZDSnMnlHVFw/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/QC05ysMl8oc/hqdefault.jpg,https://www.youtube.com/watch?v=QC05ysMl8oc
mqLksU5um3Q,UCUEOHBht8pnQhQvCfIcl-gg,Calidad de datos en POWER QUERY,2022-12-08 09:53:54+00:00,1287,"1) ¿Cómo FILTRAR ERRORES en power query? 3:00
2) ¿Cómo REEMPLAZAR ERRORES en power query? 4:45
3) ¿Cómo REEMPLAZAR VALORES VACÍOS en power query? 6:00
4) La calidad de columna solo me da valores de los 1000 primeros datos ¿Cómo ver el perfil de columna de todos mis datos? 7:05
5) ¿Diferencia entre DISTINTOS y UNICOS en power query? 9:00

Descarga de archivo de práctica
https://docs.google.com/spreadsheets/d/1Gg5xas7bgvg5-X2BgKzibVPB_q9d9RLt/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/mqLksU5um3Q/hqdefault.jpg,https://www.youtube.com/watch?v=mqLksU5um3Q
ZgZVpp61cYY,UCUEOHBht8pnQhQvCfIcl-gg,¿Qué es la desviación estandar?,2022-11-08 10:21:48+00:00,1242,,https://i.ytimg.com/vi/ZgZVpp61cYY/hqdefault.jpg,https://www.youtube.com/watch?v=ZgZVpp61cYY
oQ1nPp7viGs,UCUEOHBht8pnQhQvCfIcl-gg,Presentación,2021-05-06 21:50:19+00:00,80,"Hola, me llamo Angel.
En este canal encontrarás videos relacionados al análisis de datos y otros pasatiempos.
Me gusta grabar lo que aprendo para practicarlo y recordarlo.
Me gustaría conocer gente con quien platicar sobre temas de análisis, es un mundo interesante.


*Relación de aspecto (16:9)",https://i.ytimg.com/vi/oQ1nPp7viGs/hqdefault.jpg,https://www.youtube.com/watch?v=oQ1nPp7viGs
